SquareFeet,Price
2974,142.57668118765372
2595,149.39047637187835
1493,49.80020264021819
1854,97.52657081349953
2656,132.6642222891848
1555,84.69873750832129
1095,80.68326034693939
647,-18.6367638367659
3335,196.99023998215455
3355,172.1212952092394
2459,136.48446373100583
3121,162.8614383291333
1109,70.40368636268673
2792,117.93458748834118
938,45.85954476784005
1646,106.65966281476392
3035,155.10984241109807
2738,172.61000522798972
2752,106.17996092922299
1412,54.24933268131611
580,17.314320752134748
3058,116.89820090676501
1658,62.020702035861305
1976,105.36486054580124
1313,48.38882015470091
3054,160.49385701971315
2194,120.49992889098843
1088,59.4669349324474
2415,106.81595986743672
1193,37.81311958748602
1102,55.82910721910898
1926,60.346182051562465
1132,71.4601799120493
1654,71.8525380320016
2786,148.74527343188248
781,13.371819649397676
3073,147.34518745523488
2483,145.4127953319691
3279,173.5735443553159
3122,155.5846862242448
2841,172.19403736952182
1441,41.00417231983134
607,50.42142532452462
1004,37.16864311919415
1337,89.19985169053524
1517,69.99854946408261
2341,100.03202111619241
1549,78.93339223642113
768,15.871450854997281
3386,153.20310878689452
3491,195.40746009903754
1265,72.5035890158612
573,-16.6072726286522
3454,165.9497243979543
3132,163.6199075489482
974,46.55998879997869
1668,62.58852401482861
1875,125.55583405403887
1266,39.91308115946532
2842,160.16154106685855
1700,112.39009050535503
2224,90.5506316688302
1018,33.74688104731991
1466,56.74223997723665
1131,49.718363938423515
1013,27.336420740349226
2915,156.86574415254378
1715,84.2198154316796
2161,89.62925693449458
1801,90.12240373802123
1314,76.36813427423743
2292,81.33365709001137
2184,98.33352682920622
840,13.737358322786882
2070,143.2341388461079
2789,121.62374738952707
3426,207.19004480855415
2450,141.00127390921688
3215,162.31803037240977
3288,159.75477177062726
2109,140.54509977373164
2088,70.89323845438548
1419,81.49618901495377
818,40.21755230228036
548,29.85024561427221
2523,103.95750926463899
1967,61.401462322297824
1823,54.810740863688906
1153,59.59985862649404
1004,33.13004982573157
867,58.44660329089043
1517,100.21355790498778
1277,49.306993314717786
1497,61.008157227179666
2070,88.45807123395261
2362,89.19874743551466
1949,94.92105728016092
1561,60.47279707839684
506,-24.327677593236583
1097,39.35473359656866
1527,75.56409041040992
2623,155.5926785048198
2961,165.1197562800492
2626,150.2523847747641
1223,70.13913018434516
1806,61.94717949169392
2911,145.5131084884076
3315,152.3059449431613
580,37.061269871882764
1687,82.23899789277245
2088,82.49868016152922
1413,97.34200669333757
2942,156.70440524582963
1712,120.32068507479902
1469,57.40258668919081
599,36.66511456379054
1421,100.4120911987296
2163,105.10053840318771
1063,62.78818417011996
835,39.29199741547686
2831,153.83379090885248
2680,136.73916723751557
2651,104.63683290978845
2789,146.29820443322453
2985,159.7908574741653
1504,43.77965358729491
3167,149.42679512060218
2058,112.5365486264763
1872,52.29979374120839
1530,88.96951802307895
1409,80.78423111547738
1729,99.24296846825312
645,54.57069180336889
3185,165.6822449587911
978,62.40181682338488
1976,102.70666279187064
2310,148.97859228950327
1252,58.785512626821536
1654,71.23769077159646
527,21.982176719659282
892,28.683588726285958
1731,108.76931643451188
2087,71.14038207338398
715,28.045304020921456
2467,143.95897745420012
3379,155.39984596158502
3073,143.7065818013436
3408,173.210849965733
3490,155.0470102787448
2133,115.20972753640844
760,84.49253760963943
1384,54.758811267224075
1150,67.65601029917983
1896,68.39410117938588
563,30.366138491392753
774,20.369024562633463
2748,113.61293995322569
619,27.51756119919081
2862,143.14077197672796
3298,152.96139651873062
1169,29.698702982768417
3138,167.496476642685
2908,168.5668094421515
577,44.13363863760868
1200,60.96565286689881
1088,74.75569747453855
1753,38.90750226868192
575,56.366519830712356
2525,116.83379796320335
2405,121.0478923454491
2444,158.98258918163788
3203,181.0015226441032
2986,177.166230683237
1172,51.74877914880825
992,30.03627349755879
1778,90.81333044460996
1510,73.57407130280312
2919,142.52281925067308
1638,77.31699332525804
511,-12.126049122700163
2819,111.54653056973538
1805,82.97619533076926
1289,52.44239011623672
2698,137.9039612329932
2501,96.94744136352537
1262,43.96707520581144
2383,117.05671078328281
608,28.422796827915086
956,55.790689868938735
1359,38.92690039284915
976,43.60789795250754
3291,156.33903914144292
3167,145.2159568145257
603,25.266770271329804
599,18.303002757685512
2962,165.4554804394536
2280,117.66530759458561
2282,113.42503401018432
893,36.48744356818013
1386,84.1926954456912
1320,95.09859539490995
3397,195.24930244846527
2470,97.39976093275118
1924,90.81118551136126
2318,136.17368463267488
2683,136.82837680398424
1962,96.13007338295814
3398,172.31999527245424
1855,82.22008132452993
2861,128.3170524102532
2817,126.22335664132333
1468,65.64079859108307
732,47.485171152267505
1694,114.6652597614339
2239,98.10937758106847
3403,176.31647802456644
1338,47.7904945978211
2754,117.31193386608487
543,26.48527823835864
1077,32.964336705063715
857,45.750165936179066
2810,103.69952139410952
2669,136.40353634688296
1699,78.66529704125963
3325,171.88185882295338
1015,72.69600064330497
1917,101.80862192410912
623,10.323748328159073
3055,137.12251704364238
1558,83.09879521026211
3061,148.8436144168272
1818,82.81632760277965
2754,107.92023829185923
2500,165.15663297905505
3410,198.74206477765193
641,26.730824167153017
2378,99.62011288640133
2594,160.9733226140248
1355,78.0703233682423
1305,57.00564716940008
3294,153.21603487056527
582,41.76694396550953
1018,78.42125872203397
2110,118.25725776847474
3061,163.16711464803308
3022,149.78369787978096
676,17.118711642115706
3395,170.36844144121648
1925,46.343773778615464
754,66.14507690912119
1671,106.12505508564702
3381,163.85058119564422
1935,79.89237975385316
2535,122.50014382580044
2264,107.99718368701274
1431,42.65512320192607
2813,156.11861111571665
1245,81.83654479120064
513,16.98909814077095
937,53.34944535731892
1484,89.1769143168476
1278,71.33282899231172
621,25.0772311517196
1823,97.81705663071064
1913,72.72051502715482
668,17.04501463315004
1768,83.37855832114707
1283,91.16778358878705
1538,66.98244847485984
3017,151.05473589658823
500,30.349308304993414
1815,96.28403222524307
2133,118.69984641125008
2298,150.2508255996153
1100,22.98847915642704
1527,88.09690715578178
1848,104.79880065725429
1625,94.95743320245084
3411,169.37994040004537
2447,88.77859914003707
1126,67.27622595352318
2525,145.19466563011196
3127,104.22576148712739
925,79.06233969947313
1281,75.89414723418207
1637,70.65543454704903
2949,185.44112912556497
862,36.27254265726654
3228,159.51393818926792
1470,63.73354647472932
3354,170.58901568297858
823,42.66860478920147
1807,75.89599321508885
1155,40.805034933656145
3302,142.44420411147033
2454,134.69742963273973
1246,89.1223300688584
2592,104.52722302067359
840,39.70059927984076
1064,26.573817274421646
2445,105.35153490249128
672,65.2616472663852
581,33.1435904840518
1145,48.44116134706107
2119,129.3234054464895
1211,59.92420616402077
755,36.12088955074455
2360,110.17414474455337
606,-8.444058507633837
1254,100.81802547959023
2127,117.95990156280948
1684,103.2658602116388
1437,63.87005378528829
913,59.67364903389241
1888,77.15779040436885
3197,169.11131392207696
554,21.445555875177046
3452,142.00532234478507
2709,105.12547435300912
1029,33.04741646609936
997,51.23965070139552
2979,151.24928726275525
2085,106.91586935378182
1339,68.58302022789063
1610,67.00623774920837
3055,156.40061516734673
2713,123.8005693340069
1789,73.01944602526373
1152,34.50178708426763
1612,70.4493319725586
1905,63.880557485452584
1897,68.31444090587537
2954,167.91636757933884
3105,133.3916237681952
2325,147.0031130948961
1202,18.790257075281133
3064,143.57501341250398
3385,168.9513712027802
1137,77.34087415950091
1600,71.0744450787631
1181,36.33797720916205
2944,160.31455127183818
2698,153.66921547706207
2269,126.80115596212858
3237,189.95858321261912
2942,146.02150388557425
698,30.363460128820318
2670,156.81654324377422
2564,129.5382588596425
3259,166.4468851746419
2959,111.67163360175938
2655,121.97550126757976
1949,101.98069861508556
1222,32.2035973346467
1127,28.17583429189633
954,76.88717337196681
3482,191.83081694045666
2661,153.69856461570427
1214,102.53033150349357
859,24.973836938297836
2332,100.69888783259891
540,24.952889305747803
594,40.50254590589281
2646,139.59536004760884
1071,70.87910403989252
3149,134.07186533795357
2447,115.95039720640972
1196,53.89572533309928
1454,83.75350351317918
1811,62.2444549589012
3364,148.96913097395532
2674,124.56309787155884
887,42.93877659115844
820,33.48098095883169
1003,78.81987575331453
2203,98.38783134178885
1536,114.05193238905511
3400,184.31822737711656
2880,154.80195150508587
2156,121.6417717009928
870,46.64113503653547
1443,47.01865586081942
813,57.88674093359553
2697,131.2244140222281
1024,66.33215248048523
2531,124.26661180643028
1157,69.60513293691582
2971,146.69345290472904
2147,74.85651253306641
2193,96.19238194715518
2987,172.90847253731127
2997,155.84232852800397
1817,109.75672807313192
3060,173.91495807338165
1291,65.12478908321577
1409,56.969177084478076
636,28.23403193953221
3016,198.8251788469729
2601,158.20413122016953
2758,148.27457598391578
2884,160.7354575869011
2940,130.27507737998357
911,35.452568174753914
919,44.71010275327164
2898,151.32356558456175
1472,54.59429042338971
2849,144.1943968843949
3314,164.5580018570563
1246,30.235133254658898
1468,113.11046620821466
3012,135.06900056531472
3441,121.3930857543453
2054,124.106263117594
1470,85.72998841957727
2435,117.83721238858489
986,42.158409571397826
2417,115.4794880308232
1356,101.84873506200634
2520,121.38346741911124
2275,83.25596337660227
3380,159.25141340757295
3464,183.62496946133936
1507,77.00151184923433
2994,166.4253717969618
853,16.466089928346662
3270,157.88715193475807
2332,99.62610936087151
2685,108.23659773433829
1852,90.8685802434143
2531,156.28049263214763
797,44.99721395854266
2311,120.83606331630325
3274,156.79060867983762
1847,88.14444500932262
2539,139.0392235837659
2498,105.30440031145358
2251,121.00831320099775
735,21.293587098090928
1548,68.7265795944838
2199,132.60775778068137
2414,115.58734681137328
1044,77.92658698514117
1302,69.61747505787585
2078,118.41974240481483
1360,86.28852884516337
2585,115.32696068663351
728,54.065073405880085
1350,90.80888114189335
1579,82.3081423213564
2398,135.17926632118025
3095,146.75809675448534
855,15.247322567027304
2897,114.15761112735879
2184,105.22381221135143
1753,112.26052683192691
2903,140.43674448322375
1314,63.92724860785081
591,1.239572869767347
2610,157.6659228358782
2610,103.24149640223345
997,79.18632246998142
2799,135.57569177439998
3138,192.12943517801713
1374,7.351345428551845
2706,145.2949407036242
551,42.04556019161788
3064,181.84830215022777
2232,122.57401509909496
1402,66.32867795435432
3227,148.82742555953595
3040,142.79058943519857
2959,178.60733116075983
800,39.07026477025922
2804,147.41369302349543
2366,126.07968683795268
3281,160.96723345062108
1346,76.45775530494765
1652,108.16226198562785
2644,108.20745451483911
2408,157.76481533740423
2577,132.3636413624887
2617,93.52572238924192
1197,29.28751925377363
1810,54.652010140446315
3334,172.64600032298944
1118,67.6617677078226
516,11.538958943570599
2411,134.22943542413907
1727,72.8685925411918
2557,148.84369702054332
2429,93.17508663745951
3278,141.01048107674814
1600,81.86963111809479
2228,103.36020581771137
1755,83.40451194326151
2448,129.6022745403742
2282,63.07300182412834
3393,164.02270104875225
1355,66.029979583855
3181,127.2460806442983
2399,107.0825248167154
653,21.8245514604801
2504,152.78793938161712
2659,156.18267233156138
2112,105.12138681243233
2060,102.71862686449538
1558,81.54208657618204
576,39.680502774692826
1475,56.45034807005335
1327,102.1009034087271
3058,187.2203412864585
2912,107.74664508711021
2048,103.7510476487992
3428,167.5914169275873
1145,50.93260858142551
2160,138.8016753079957
3219,180.92204692810105
2390,137.97796730168946
2827,160.6792538131571
2055,61.05978385765957
3145,180.5927646921403
3363,189.02012990899928
2542,126.16937664991575
568,-5.592007812681249
1725,109.16226484116328
1443,60.43291705103118
2494,119.87085137976705
3278,140.84452464949337
975,21.195454605132767
1796,85.33273932621289
2262,89.87032962509606
1649,92.89948932926879
1552,95.68420536491355
784,30.15339270128738
3173,217.5792582974385
3417,158.10024260007037
3149,154.29656801594524
1657,108.41284869914409
2102,110.76779987366785
1943,81.27562963464297
1215,77.8359519101295
3495,166.0687038713992
3137,133.99943821122048
2519,155.06745474086017
3244,164.53860187644472
2002,114.06526065874921
2577,128.59996132615544
2639,143.54206097360222
2541,130.17728788050542
949,40.13619372477924
1841,86.05149716417921
988,47.43461238559874
1499,75.01904070940024
2971,157.21289742823026
605,10.703993328321786
3235,178.3451538188043
2657,170.6236908800634
2452,115.55734887882744
877,30.59981850697535
760,30.196709221048728
1962,78.04602816292795
2932,131.73457924817114
767,8.898974865287109
679,42.258258328378034
1111,54.79956391892692
1464,51.98123493771199
3045,175.33470962261453
1232,60.178889886891824
3422,144.33629508336855
1412,85.5303108233493
1384,39.13726531482649
1594,98.54332451680507
3308,185.3036412909785
2643,130.23019712800786
1526,136.33821935875977
1008,25.285371209065538
2708,147.50486725943645
2773,146.2808075238425
1946,125.48063246006242
3128,201.0612933392352
2386,151.9978181281207
1519,70.90771697016282
2883,170.55400557930585
1651,82.14798715195002
777,70.11653275997708
1895,88.7524386114455
1626,52.42413381650318
2302,123.8745355257431
772,28.393489559970384
2550,152.78026104032284
2338,101.9272156767651
1201,42.482258617564966
2722,146.67027962370426
1634,118.19708179381404
2836,151.277605915685
731,36.704099656287035
2443,112.60631288749578
885,44.77313508742218
764,45.85387626954028
2083,140.79189742497806
3407,183.81866181255108
1524,62.286492296057546
663,30.173008215959044
1714,83.85511150610947
2403,132.84633312945613
3496,192.56815362062795
2186,125.98753437230064
3219,168.49697836253907
2385,81.94906365385458
2807,148.8401536111961
759,-27.460759152037014
1878,73.33375712832172
1640,76.32218174017989
664,51.09993011193305
2974,152.13638629989885
866,59.6539555573205
1544,83.15527417002225
1757,112.01305400430917
2681,121.64766680538003
3276,151.1030709868938
1523,62.73190015135641
1194,35.34651387949188
1241,75.00926139253488
1675,138.66278029021245
3410,187.22276181136925
1170,34.06176376507635
1741,70.26798793966614
2427,129.85528951301174
1152,51.400787145637906
740,51.57583897407713
1423,77.48761326223473
704,29.527879094224303
1214,43.46868531112468
927,26.287923888687885
738,67.98037686534775
3303,179.9215906522735
543,14.151642753940777
2298,118.23574798413523
1211,59.83681899009771
3060,121.40050479807599
1063,30.380912924647234
1174,29.705508581734748
3412,190.68304991902093
1972,91.80405070466283
2235,107.9777842622982
1286,79.986637984733
1300,30.127481213996703
502,54.908080173354804
2100,72.19719467988625
1394,73.02129820470441
1264,59.715888110282165
2295,153.19451899561582
1394,35.36792081904664
2510,125.66590868836839
631,47.21080083233306
1754,111.86806114835673
3002,157.10628219786102
2952,157.1771839617207
1326,70.72505422328882
2550,134.65005766788622
1481,102.75112218299645
675,38.51934637214822
2035,101.91457113703136
610,-6.534768263681812
2118,133.55285049780542
754,60.35089652110545
2116,111.86575982809029
2861,155.5374629385962
1813,121.53452099017622
569,57.34393883809118
1603,85.98139272511037
993,73.45819173808502
1804,71.11492474715077
856,54.821758471648636
3248,189.89091304432336
1389,99.09884540070271
3380,147.17017300201962
1969,129.7984664123851
1601,73.63658174760644
2048,99.43997804703841
1210,52.639100753553976
1637,69.57574805744581
3109,141.33640102344015
631,7.135832585232418
1428,73.53881007409288
2213,101.48305746742058
2945,144.30913966947833
575,62.41735343821131
568,-1.2387031436963234
2851,113.92105088687903
830,22.613390332439074
2970,164.06346267670037
3176,135.32801575273206
1370,62.931754711375795
2980,116.92122172960576
2072,113.33031757680644
2001,138.69030493528015
1293,38.17880838573572
1047,58.05321651764664
1460,84.51372037299632
2356,119.59946374508071
1532,123.03821553992105
3322,179.32704462050356
1447,87.33538431969436
582,-4.6968111781584625
2924,140.7396697753801
2053,111.54699433365455
547,22.20990047416553
2079,126.23964771247297
2295,105.45806386360567
800,18.166986430592562
2623,106.7646871541435
2853,168.32682248826612
1574,139.52979971865932
1695,81.75208422907865
1219,51.44986488038008
1487,69.08971224053585
1074,44.12764885847939
2886,159.33094293675703
1897,119.36727413584234
2967,166.89643160868934
841,53.178635497961785
1424,81.82515875289195
1455,89.48955712226928
2773,139.85605820860977
1613,71.34676195245234
958,60.00603948219238
2037,129.67092082005567
1006,28.10469701998643
1421,61.37135589070154
3180,154.35755202950975
1949,115.89376798145241
1537,82.1360790586752
2758,158.4716094552986
1736,74.66193958221085
2171,91.19710187426531
3356,130.41755646460757
812,67.24205613252452
841,69.94593983864112
2585,146.86402838758283
1954,91.53256178426841
1735,99.18785034196944
1998,112.26664673043423
2219,149.20904922591416
1916,104.18056033594932
3273,150.40380663416704
739,21.248387482554556
1177,55.41845765148126
1463,69.64867986228296
1186,75.6308619116437
1244,41.33874886425236
925,39.37678009753287
1360,62.13834492120594
1581,96.7096024554761
1515,86.73837353580006
3099,154.32012572995149
1205,61.83879998015458
1959,94.58422670003353
1201,74.33009774373268
865,39.82184511724876
2233,112.92278578471553
1454,54.10350399701976
851,40.29448779156528
1436,71.4449270336818
2621,106.13571466887399
3241,155.28611690458305
3067,161.872650102507
855,49.89977154999476
3491,158.97953869271893
1209,42.743123834704555
1181,66.50250706314907
1296,72.52022112241693
3438,166.956656607289
3401,168.59822531303334
1279,82.06871945077027
1015,43.13584280012823
2822,149.31576829524766
2455,110.20923603328575
546,35.18494467631889
2909,139.81181096350323
1635,96.30279389652172
2703,128.3331975237905
1578,113.58769302994881
3171,166.38416182121097
1213,74.31263086953732
2951,141.83947761704493
699,63.62565087030637
2546,149.97185721803675
1440,50.24146727798011
2146,106.69231665885975
3222,176.21082281651834
1173,45.17292666497866
2622,150.5691754710211
875,82.71837643292214
3385,168.07783555922404
3024,154.41279257472033
2338,117.94329159646306
1428,65.950721515818
711,9.693942679206593
1947,94.76198512936799
914,41.46209341173924
2403,143.9213834294644
1699,70.0326661796864
1394,49.47917963880435
1628,55.1941148854534
2917,117.3559548613807
1203,91.29346073005004
1643,96.49327510239358
2731,123.33111851410584
1634,93.99515684214381
1369,64.12324311251955
1935,57.36903220184637
2553,117.15838628082805
1559,66.1831035402622
1377,41.40994515424334
2160,88.47535560560955
1116,82.26423855484923
2685,150.41951088421354
799,31.99821815662686
2167,135.82488468962333
607,25.064073144426533
1994,97.91541295630371
3166,174.0016357990533
2270,109.98252207653402
632,44.35279282018236
2193,113.63786590014183
816,48.36270505313157
2976,181.1227646194954
502,18.48740580807823
1593,68.78266274768596
2083,71.49076631998732
1728,102.89543110220657
2181,106.50398056052848
2627,141.16603364732836
3244,105.14274253722488
2077,94.89999767345725
1420,78.63229538775116
3273,156.1218030215696
2039,94.58297460587062
2916,157.7012411684482
1683,92.9860624213706
954,55.35876232902479
2547,141.2778682140516
597,23.49645818466442
2395,125.76379167291759
1842,103.58139555851785
2738,131.1688479329797
1451,104.97556987426266
2655,104.62186137639159
2346,121.05109416543137
3291,165.64754594954826
669,51.567107764536466
1834,107.4538963269444
781,15.91457184729607
2938,112.74649128379045
571,36.73443192588111
1459,99.0523572839259
1873,86.56815386246664
1266,55.20932392812098
2074,108.19390823936033
2487,108.13084097948848
1787,101.83166793726478
870,33.780950033013376
1419,34.92916376231266
1297,31.035022737331552
1831,87.35619189121792
2220,63.06619252164601
1823,123.28617478080034
3477,177.77920271360972
3364,157.04021277054926
3266,166.38491656123736
3422,177.67034638943122
926,33.249024071655626
739,50.949136082192766
2537,114.25117043768921
3113,148.70625365074758
1972,116.63102107765764
3303,178.13027247500335
1907,122.5622408643074
1580,66.84983818704696
1667,80.69932608379334
836,16.345051393534376
700,18.078990618292934
861,47.05898976746515
2184,79.12171830341106
2225,120.47211743043248
691,37.75810583283387
3370,176.867845421551
1951,105.6010117839486
909,31.193312436034933
628,29.188551215467566
2671,135.30930225884754
2853,120.26745830186638
2971,126.15567103627113
886,37.23647206509577
1722,119.44295474425374
3447,171.96959202412845
1281,59.271510436810935
2312,110.34456199198623
1384,71.8357706699699
3193,116.78738909844822
1156,68.12187511608985
3009,137.08989284446182
1714,78.08325633057672
527,5.510724569681027
1402,47.427999759452845
2912,131.8608162605308
1054,67.06000626710974
3192,180.23503148331855
899,36.54784985664597
2480,117.85373491594046
1018,62.58436408867953
1105,56.78076205099868
3374,147.10246976933985
2403,123.08804317453657
2445,138.50730899123857
2112,74.45788593718753
2612,122.97221324854132
1458,50.235476568593725
550,36.94610609102977
677,34.93941191303468
1936,110.95024003002189
1518,82.16206582241803
2997,182.48969606058162
1574,33.59682421864649
2939,105.27302081882489
2524,127.10267230675417
2865,140.76395886360953
3236,134.3882747103686
994,46.09473804654526
1674,69.00682284609606
1282,80.0634290704162
819,29.951593027262174
2003,93.94540871443907
2377,88.90321549482456
1064,106.2952427904671
891,25.169738634469226
2952,109.17974608100417
3098,168.2196638032094
2936,157.64652810882387
2692,128.8764724617886
2262,96.4316856228736
751,10.25479576100135
1379,76.48494637200068
1282,95.13640819435587
1507,74.85308904453261
1243,76.66419131714723
2563,159.31598690827252
1154,67.6029594896399
2430,119.368948551583
1258,85.74213770141468
1096,66.63210513325829
1629,118.42993617304424
3292,160.17178806079892
1064,55.87310476247905
2001,128.1971787807023
1335,38.05099594276095
2792,120.37169096390764
2336,117.86525605518422
1742,107.92851544641563
719,45.034850007310965
2294,104.50143332216307
2736,115.91804981862407
2614,107.82897243096232
3057,166.88210301898653
3083,164.21716725241416
1249,64.48287720152031
2576,132.46873504198413
2797,103.62319600554129
3369,167.37268188227173
3462,134.4924946907699
2403,109.92770685489029
1592,55.24128798151203
1560,99.13042062118177
2373,158.61572549368444
1548,45.74434375153899
3277,197.19282542451228
790,53.60357066377135
3372,160.1371997436559
2534,94.90934248447655
2493,114.96719651044675
1816,101.57148466226093
2973,116.66371672273254
762,12.061928368823263
3461,158.40130909155144
2835,166.04349055182215
1006,38.32506222776635
2150,83.8957210477048
2787,128.70937787544756
1504,62.003763673196346
678,62.22209412058283
1284,99.95578213397323
959,60.85714078006563
660,-5.610082668439048
2394,139.52921856157656
973,21.44195905990845
1050,41.01173852884699
2833,177.4539944397136
2119,85.57611149933847
832,21.645850043106563
2438,132.26316121205494
1588,67.07102283675665
2973,133.62258551195032
1674,71.44337710072625
3077,150.0995992291807
1182,105.3210028105668
2552,120.9163388722049
2680,142.32146061063978
1926,133.18686740277636
3257,181.5718401156369
2562,112.81457493796876
510,14.49841507767988
806,88.30073811652093
1489,82.17609743627115
3271,199.70058452059973
3350,202.76876948032975
503,-3.9753246707693
2118,105.6383012112824
3195,161.0967079631651
2910,185.96249661862174
1570,86.71738369716951
2999,159.12883656885373
1070,8.67763394812399
1143,71.97019826354907
2746,153.64796579398305
1164,58.959197882043675
2219,162.37419592888398
2991,184.73991660581333
2199,119.29354058057372
1783,89.5324723012035
3382,164.95634275769802
2034,119.3023897611846
2916,106.98667771800271
1083,49.57598654332339
2657,142.37571136982987
1715,61.79264720002597
2660,125.31287158665032
1901,108.6429382993806
505,16.80664313554159
936,67.26415371828497
2463,112.07787654952803
1402,76.8269731624947
889,60.30938243978782
732,-1.691924369445232
2110,122.90158725087292
1147,57.57246304718031
2321,107.56747277646649
3416,205.84463079791462
838,53.50123652974914
547,7.1412608282353425
2992,143.36614367984234
2867,113.7349408473569
3183,171.11975330943034
2998,127.96184771785263
797,60.934642842728806
2065,94.37018249708825
1620,99.76560148665841
3248,155.13771554264824
1320,63.28055582741946
1037,7.680753513226264
1159,56.39568968112253
1769,90.40824814997188
1103,70.8874626742938
966,51.22187143026012
1461,56.450658454633086
3145,181.25931766525565
1397,77.4245653560505
1105,77.31100709744968
2273,135.2471031256964
2518,157.38325142488137
2818,175.8507567994885
734,47.83233278411238
2066,74.6628239206168
2429,135.16184600992526
2986,189.2682088409639
891,45.48863866536324
666,53.389330128505605
592,23.608935796710448
2121,109.34233179478743
2763,167.2949886545036
1945,99.01104232188585
1281,93.98156039047223
609,53.87939531802403
2204,118.265208650133
2858,128.94568370949588
1973,126.82608451675016
3388,162.7257315891431
558,12.470789560842153
2651,148.37076928403502
1376,61.43554369973856
1597,67.01616262799168
3109,157.31630682597245
773,11.973776856291316
805,73.06041142676432
1613,98.1301159574243
3019,160.71171844486878
749,17.885885815804148
615,51.20409479742302
1214,71.86439047188065
3406,153.80843101890113
2835,139.1287483979364
1365,71.05429050837877
3041,155.3306550981308
2805,151.7038990082747
2004,88.80019585140698
2719,124.98916582877901
3243,140.37697985035408
1338,74.82655539303167
1490,87.00822931518613
3106,175.33698372337986
2894,129.36418654445424
2010,62.804887499319875
1157,49.35463685136628
3428,196.55164677495634
1792,62.86815589164765
3363,185.37258701054492
1896,113.09425158963617
1435,84.25177263762409
2404,116.73361361426583
3492,182.05587996090378
3213,163.50085025348378
3380,142.30312342650032
816,28.13534405384773
1498,83.45882220212802
1682,82.09031701023378
2781,105.70326409728042
2275,122.79800172377105
3408,139.17585861647694
3038,177.6887442964472
3139,144.4923859048715
922,44.101035691530335
1787,134.56515958963018
3097,115.03053683161421
2790,143.43850343094195
2358,105.3302510725609
2625,145.8148132591384
1800,83.49825945339809
3362,176.03101838479193
977,70.41203304354349
788,59.38575422966167
2344,132.27224282295137
2987,150.75833092741982
2528,98.76797414564535
2988,134.7575783690505
586,52.911499820105846
3040,156.86167763890296
2777,144.0496048916155
3120,111.76423643500787
3222,187.64591976079458
1073,39.736591660465415
1450,61.13271153454935
1562,53.27933397183213
1488,101.80172625095456
1188,77.19515499726774
918,46.664353712750696
2229,84.52806821708509
3425,148.51662785189288
2786,136.7562384205824
645,50.44443206298756
3112,180.0448349659052
2838,158.67610167756365
641,37.462949503209856
517,31.98582024712156
2057,108.1550229671397
726,32.8008142110979
1443,53.02594517921087
1690,56.10602081120532
1683,67.46268556901214
1360,77.21819912814591
2650,154.89961137708147
3310,181.07895536942428
614,36.716236806928364
1764,95.06922247043524
2360,110.39250440525144
2969,135.74120798147842
1079,40.78405555768819
2569,87.83821397660301
2697,108.36055559048502
1486,64.49151180645279
2870,154.99784447234137
3363,187.32973936056314
1556,66.37716746870325
729,29.638314924171237
2197,140.38453798719104
1751,56.35083908853126
2478,124.14733241264844
1428,64.573025870593
2139,84.71794742651225
1669,73.26664950008616
1405,94.00489938768
3159,144.3270368855076
2464,159.85988960530926
3146,148.9642286583753
2809,103.72736964628695
2666,127.13852690008552
821,45.59623247229577
3249,170.5107070672302
735,61.57388188110887
633,44.83914863599958
2782,138.731103485526
696,35.45074056085428
3195,129.63591468592122
1450,66.49847075911997
519,31.289179905319326
2534,97.70914379172437
3367,184.6987886462922
3482,225.22544197107374
3307,167.765948362138
1153,43.38426589400436
511,-8.575252105069499
1355,65.5135374148921
1882,125.46250257774302
1066,41.77582283375235
1087,33.4814421689267
2844,127.10152901736289
2537,116.86742139622143
1107,46.9573592585181
1015,78.21982018166158
1003,73.2520098295433
1654,90.2673001522189
2491,91.786548987505
758,14.23085769023628
781,28.81772907883937
1913,147.57791173165083
2564,129.26480479448287
1638,61.50831337719812
636,13.492472832719617
1221,29.556513363069126
1644,114.38613904117994
1090,69.63699655068052
3066,181.15785775311377
1089,64.209662121535
1068,68.93811103185999
2295,108.9231937127875
1839,105.75102223300165
2915,155.46088742448205
1524,72.56979247658326
1434,79.26329466247952
2407,134.25828606935505
2184,124.73080887192584
3052,160.9144466640516
3258,174.58593922443893
1332,65.53174401634173
823,46.168085918739905
867,24.01907544695376
561,25.74181007092202
2843,146.9993996748093
1839,78.21812885207439
708,42.315909401148204
973,16.534803742857314
1005,107.66623729659736
1460,88.47978786260073
789,35.24906442902966
1805,63.50452056497892
1192,45.232963731218575
1188,94.48514372423432
2966,154.80016039522508
2152,152.0960449699539
2076,90.02375074754929
1446,113.41692820477027
3250,151.92077366869407
2155,113.80282028881632
2586,122.57413754233608
2695,137.81007583021275
3030,149.296588340324
1673,100.25234615863101
919,41.24457043002859
3191,191.19736548990574
3440,185.96254771293673
891,44.97078648320775
1016,22.597388303156073
2601,125.73173537657276
893,58.96117250322646
1464,36.74693381656552
3221,166.06957536652436
3493,216.49805887817467
2443,122.33318863201968
3300,157.52799584108794
592,-2.776652013163826
612,21.45679289138058
2481,126.64271802694208
2550,130.68586361104187
2301,110.59978500335552
2363,116.29212977262645
649,42.95156060929973
1988,116.57139392097125
1090,82.85690577349943
2503,136.25028912917315
1600,95.29208219249612
1859,117.1301111670002
1223,81.29621378777918
2102,128.53729541937983
